estacao=CEPAGRI (9001125)
municipio=Campinas (3509502)
latitude=-22,8156
longitude=-47,0578
altitude=660,0m 

* variaveis calculadas pelo sistema 

data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; precipitacao ; precipitacao Estimada ; estiagem* ; estiagemAgricola* ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
02/08/2012;13,61;não;20,61;não;27,6;não;0,0;não;15;15;41,72;não;92,2;não;3,29;;;;;;;;;1,75;52,06
01/08/2012;14,53;não;20,55;não;26,56;não;0,0;não;14;14;41,81;não;94,0;não;2,81;;;;;;;;;1,53;53,81
31/07/2012;15,61;não;20,32;não;25,02;não;0,0;não;13;13;53,42;não;92,4;não;2,22;;;;;;;;;1,24;55,34
30/07/2012;13,93;não;19,37;não;24,81;não;0,0;não;12;12;53,25;não;87,4;não;2,32;;;;;;;;;1,33;56,58
29/07/2012;14,76;não;22,07;não;29,37;não;0,0;não;11;11;24,89;não;93,9;não;3,79;;;;;;;;;2,24;57,91
28/07/2012;12,96;não;21,37;não;29,77;não;0,0;não;10;10;34,88;não;94,1;não;4,85;;;;;;;;;2,98;60,15
27/07/2012;13,05;não;21,6;não;30,14;não;0,0;não;9;9;31,63;não;90,4;não;4,95;;;;;;;;;3,21;63,13
26/07/2012;14,51;não;22,11;não;29,7;não;0,0;não;8;8;30,53;não;94,0;não;4,66;;;;;;;;;3,16;66,34
25/07/2012;14,89;não;22,29;não;29,68;não;0,0;não;7;7;31,7;não;87,8;não;4,61;;;;;;;;;3,28;69,5
24/07/2012;15,12;não;22,08;não;29,04;não;0,0;não;6;6;35,46;não;89,6;não;3,58;;;;;;;;;2,65;72,78
23/07/2012;10,13;não;20,02;não;29,9;não;0,0;não;5;5;33,84;não;94,9;não;5,16;;;;;;;;;4,0;75,43
22/07/2012;6,46;não;17,99;não;29,51;não;0,0;não;4;4;31,84;não;99,6;não;5,38;;;;;;;;;4,39;79,43
21/07/2012;6,35;não;16,57;não;26,78;não;0,0;não;3;3;27,99;não;99,5;não;4,59;;;;;;;;;3,94;83,82
20/07/2012;6,59;não;15,15;não;23,71;não;0,0;não;2;2;34,45;não;100,0;não;2,7;;;;;;;;;2,4;87,76
19/07/2012;6,47;não;13,91;não;21,34;não;0,0;não;1;1;45,18;não;100,0;não;2,01;;;;;;;;;1,83;90,16
18/07/2012;10,83;não;14,4;não;17,97;não;24,38;não;0;0;52,36;não;100,0;não;0,96;;;;;;;;;0,96;91,99
17/07/2012;13,55;não;17,74;não;21,92;não;5,33;não;0;25;68,8;não;94,8;não;1,56;;;;;;;;;1,56;68,57
16/07/2012;12,02;não;14,53;não;17,03;não;0,0;não;3;24;78,2;não;83,7;não;0,74;;;;;;;;;0,48;64,8
15/07/2012;5,79;não;13,97;não;22,15;não;0,0;não;2;23;44,65;não;97,1;não;2,29;;;;;;;;;1,51;65,28
14/07/2012;5,78;não;13,93;não;22,07;não;0,25;não;1;22;29,44;não;96,8;não;2,26;;;;;;;;;1,61;66,79
13/07/2012;9,44;não;15,21;não;20,98;não;2,79;não;0;21;27,89;não;96,3;não;1,65;;;;;;;;;1,65;68,15
12/07/2012;11,35;não;16,44;não;21,53;não;0,0;não;4;20;67,14;não;96,5;não;1,63;;;;;;;;;1,1;67,01
11/07/2012;10,6;não;18,67;não;26,74;não;0,0;não;3;19;43,17;não;96,6;não;3,23;;;;;;;;;2,24;68,11
10/07/2012;10,55;não;17,98;não;25,4;não;0,0;não;2;18;43,48;não;92,2;não;2,78;;;;;;;;;1,98;70,35
09/07/2012;11,33;não;17,4;não;23,47;não;0,0;não;1;17;45,6;não;95,5;não;2,12;;;;;;;;;1,55;72,33
08/07/2012;13,91;não;16,61;não;19,3;não;9,4;não;0;16;64,41;não;99,8;não;1,0;;;;;;;;;1,0;73,88
07/07/2012;13,15;não;18,98;não;24,81;não;0,0;não;15;15;51,52;não;91,6;não;2,33;;;;;;;;;1,55;65,48
06/07/2012;12,42;não;19,59;não;26,75;não;0,0;não;14;14;38,64;não;90,3;não;3,01;;;;;;;;;2,04;67,03
05/07/2012;12,39;não;19,89;não;27,38;não;0,0;não;13;13;36,76;não;90,5;não;3,23;;;;;;;;;2,27;69,07
04/07/2012;13,51;não;20,14;não;26,76;não;0,0;não;12;12;38,48;não;94,4;não;2,89;;;;;;;;;2,09;71,34
03/07/2012;12,7;não;19,92;não;27,14;não;0,0;não;11;11;40,89;não;98,3;não;3,11;;;;;;;;;2,32;73,43
02/07/2012;11,94;não;19,96;não;27,98;não;0,0;não;10;10;39,64;não;97,5;não;3,5;;;;;;;;;2,7;75,75
01/07/2012;11,71;não;19,7;não;27,68;não;0,0;não;9;9;39,64;não;98,0;não;3,41;;;;;;;;;2,72;78,45
30/06/2012;11,41;não;19,41;não;27,4;não;0,0;não;8;8;35,35;não;98,9;não;3,35;;;;;;;;;2,77;81,17
29/06/2012;11,31;não;19,08;não;26,85;não;0,0;não;7;7;37,94;não;99,0;não;3,16;;;;;;;;;2,69;83,94
28/06/2012;12,67;não;19,56;não;26,44;não;0,0;não;6;6;43,3;não;95,4;não;2,87;;;;;;;;;2,52;86,63
27/06/2012;12,63;não;19,02;não;25,4;não;0,0;não;5;5;41,71;não;91,8;não;2,54;;;;;;;;;2,3;89,15
26/06/2012;12,58;não;18,83;não;25,07;não;0,0;não;4;4;45,44;não;99,5;não;2,44;;;;;;;;;2,26;91,45
25/06/2012;13,92;não;19,63;não;25,33;não;0,0;não;3;3;55,62;não;100,0;não;2,39;;;;;;;;;2,26;93,71
24/06/2012;13,21;não;20,03;não;26,84;não;0,0;não;2;2;53,04;não;93,5;não;2,94;;;;;;;;;2,87;95,97
23/06/2012;13,19;não;17,23;não;21,27;não;0,25;não;1;1;56,42;não;99,6;não;1,42;;;;;;;;;1,41;98,84
22/06/2012;15,84;não;19,34;não;22,83;não;25,15;não;0;0;74,3;não;100,0;não;1,57;;;;;;;;;1,57;100,0
21/06/2012;17,47;não;18,67;não;19,87;não;24,64;não;0;0;92,1;não;100,0;não;0,89;;;;;;;;;0,89;100,0
20/06/2012;17,01;não;18,03;não;19,04;não;21,34;não;0;0;94,7;não;100,0;não;0,78;;;;;;;;;0,78;99,09
19/06/2012;13,39;não;17,33;não;21,27;não;0,0;não;10;12;75,4;não;94,1;não;1,4;;;;;;;;;1,11;78,53
18/06/2012;13,41;não;19,99;não;26,57;não;0,0;não;9;11;45,73;não;96,2;não;2,82;;;;;;;;;2,27;79,64
17/06/2012;12,36;não;19,14;não;25,91;não;0,0;não;8;10;39,69;não;97,0;não;2,72;;;;;;;;;2,26;81,91
16/06/2012;13,52;não;19,8;não;26,08;não;0,0;não;7;9;48,8;não;99,0;não;2,66;;;;;;;;;2,27;84,17
15/06/2012;15,04;não;21,0;não;26,96;não;0,0;não;6;8;39,86;não;100,0;não;2,78;;;;;;;;;2,44;86,44
14/06/2012;15,26;não;21,05;não;26,84;não;0,0;não;5;7;55,25;não;99,9;não;2,71;;;;;;;;;2,44;88,88
13/06/2012;15,54;não;20,79;não;26,04;não;0,25;não;4;6;58,72;não;97,7;não;2,44;;;;;;;;;2,27;91,32
12/06/2012;14,69;não;20,88;não;27,07;não;0,51;não;3;5;55,09;não;100,0;não;2,85;;;;;;;;;2,72;93,34
11/06/2012;14,26;não;20,84;não;27,41;não;0,76;não;2;4;57,49;não;100,0;não;3,01;;;;;;;;;2,94;95,55
10/06/2012;14,13;não;19,61;não;25,08;não;0,0;não;1;3;55,62;não;93,5;não;2,3;;;;;;;;;2,27;97,73
09/06/2012;13,75;não;17,63;não;21,5;não;3,3;não;0;2;62,73;não;97,9;não;1,43;;;;;;;;;1,43;100,0
08/06/2012;13,66;não;14,84;não;16,01;não;0,76;não;1;1;88,2;não;100,0;não;0,53;;;;;;;;;0,53;100,0
07/06/2012;17,21;não;19,08;não;20,95;não;12,45;não;0;0;80,4;não;100,0;não;1,09;;;;;;;;;1,09;100,0
06/06/2012;17,63;não;19,34;não;21,04;não;25,91;não;0;0;88,1;não;100,0;não;1,08;;;;;;;;;1,08;100,0
05/06/2012;14,61;não;17,55;não;20,48;não;9,14;não;0;11;93,0;não;98,8;não;1,17;;;;;;;;;1,17;78,07
04/06/2012;13,47;não;21,57;não;29,66;não;0,0;não;2;10;39,69;não;100,0;não;4,76;;;;;;;;;3,41;70,1
03/06/2012;13,25;não;20,89;não;28,53;não;0,25;não;1;9;46,04;não;100,0;não;3,55;;;;;;;;;2,72;73,51
02/06/2012;14,59;não;18,98;não;23,36;não;8,38;não;0;8;68,6;não;100,0;não;1,81;;;;;;;;;1,81;75,98
01/06/2012;16,63;não;20,05;não;23,47;não;0,0;não;6;7;71,6;não;94,1;não;1,67;;;;;;;;;1,17;69,41
31/05/2012;14,85;não;21,34;não;27,83;não;0,0;não;5;6;49,92;não;98,3;não;3,12;;;;;;;;;2,24;70,58
30/05/2012;14,44;não;21,37;não;28,3;não;0,0;não;4;5;45,22;não;99,3;não;3,34;;;;;;;;;2,47;72,82
29/05/2012;14,82;não;21,19;não;27,56;não;0,0;não;3;4;48,85;não;99,0;não;3,03;;;;;;;;;2,32;75,29
28/05/2012;12,29;não;19,56;não;26,83;não;0,0;não;2;3;51,76;não;98,9;não;3,08;;;;;;;;;2,43;77,61
27/05/2012;12,2;não;19,27;não;26,34;não;0,0;não;1;2;51,13;não;100,0;não;2,92;;;;;;;;;2,37;80,04
26/05/2012;15,07;não;19,85;não;24,63;não;2,03;não;0;1;53,1;não;100,0;não;2,11;;;;;;;;;2,09;82,41
25/05/2012;15,0;não;19,24;não;23,47;não;15,75;não;0;0;67,85;não;98,5;não;1,82;;;;;;;;;1,82;82,47
24/05/2012;14,29;não;20,44;não;26,58;não;0,0;não;9;23;47,94;não;86,5;não;2,78;;;;;;;;;1,94;68,54
23/05/2012;13,25;não;19,68;não;26,1;não;0,0;não;8;22;35,52;não;93,7;não;2,74;;;;;;;;;1,95;70,48
22/05/2012;13,33;não;19,22;não;25,1;não;0,0;não;7;21;43,32;não;91,3;não;2,43;;;;;;;;;1,79;72,43
21/05/2012;14,19;não;19,52;não;24,84;não;0,0;não;6;20;40,29;não;89,7;não;2,27;;;;;;;;;1,7;74,22
20/05/2012;12,82;não;19,05;não;25,27;não;0,0;não;5;19;40,73;não;89,9;não;2,54;;;;;;;;;1,95;75,92
19/05/2012;12,22;não;18,77;não;25,32;não;0,0;não;4;18;39,27;não;92,1;não;2,62;;;;;;;;;2,07;77,87
18/05/2012;13,35;não;18,82;não;24,28;não;0,0;não;3;17;28,8;não;87,1;não;2,2;;;;;;;;;1,78;79,94
17/05/2012;15,08;não;19,02;não;22,95;não;0,0;não;2;16;44,2;não;85,0;não;1,7;;;;;;;;;1,4;81,72
16/05/2012;15,95;não;20,72;não;25,49;não;0,25;não;1;15;51,19;não;75,7;não;2,31;;;;;;;;;1,98;83,12
15/05/2012;16,57;não;18,78;não;20,99;não;6,35;não;0;14;51,97;não;77,2;não;1,17;;;;;;;;;1,17;84,85
14/05/2012;17,82;não;18,83;não;19,84;não;0,0;não;1;13;57,4;não;78,1;não;0,89;;;;;;;;;0,71;79,67
13/05/2012;17,67;não;21,6;não;25,52;não;3,3;não;0;12;50,68;não;81,8;não;2,16;;;;;;;;;2,16;80,38
12/05/2012;15,0;não;18,55;não;22,1;não;8,38;não;0;11;61,55;não;81,2;não;1,52;;;;;;;;;1,52;79,24
11/05/2012;14,88;não;22,46;não;30,04;não;0,0;não;10;10;27,19;não;81,3;não;4,73;;;;;;;;;3,5;72,38
10/05/2012;14,29;não;21,07;não;27,84;não;0,0;não;9;9;39,85;não;77,9;não;3,28;;;;;;;;;2,53;75,88
09/05/2012;15,75;não;21,82;não;27,89;não;0,0;não;8;8;34,66;não;75,0;não;3,13;;;;;;;;;2,49;78,41
08/05/2012;16,65;não;22,39;não;28,13;não;0,0;não;7;7;31,74;não;73,0;não;3,12;;;;;;;;;2,57;80,9
07/05/2012;15,51;não;21,24;não;26,97;não;0,0;não;6;6;38,33;não;78,6;não;2,85;;;;;;;;;2,41;83,47
06/05/2012;15,47;não;21,69;não;27,91;não;0,0;não;5;5;35,02;não;79,1;não;3,19;;;;;;;;;2,79;85,88
05/05/2012;15,27;não;22,01;não;28,75;não;0,0;não;4;4;29,65;não;75,7;não;3,53;;;;;;;;;3,18;88,67
04/05/2012;15,04;não;21,87;não;28,69;não;0,0;não;3;3;27,0;não;75,3;não;3,55;;;;;;;;;3,32;91,85
03/05/2012;12,76;não;19,25;não;25,74;não;0,0;não;2;2;45,39;não;77,5;não;2,77;;;;;;;;;2,67;95,17
02/05/2012;10,3;não;17,06;não;23,82;não;0,25;não;1;1;46,27;não;84,4;não;2,43;;;;;;;;;2,41;97,84
01/05/2012;13,11;não;17,79;não;22,46;não;27,69;não;0;0;38,27;não;86,8;não;1,79;;;;;;;;;1,79;100,0
30/04/2012;17,35;não;18,28;não;19,2;não;32,51;não;0;0;79,3;não;90,0;não;0,84;;;;;;;;;0,84;100,0
29/04/2012;17,18;não;19,02;não;20,85;não;18,54;não;0;0;75,6;não;88,7;não;1,14;;;;;;;;;1,14;100,0
28/04/2012;18,76;não;23,25;não;27,74;não;1,02;não;0;1;55,56;não;89,1;não;2,8;;;;;;;;;2,7;93,49
27/04/2012;20,59;não;24,57;não;28,54;não;16,0;não;0;0;52,99;não;88,2;não;2,87;;;;;;;;;2,87;95,17
26/04/2012;16,42;não;22,93;não;29,43;não;0,0;não;4;4;49,88;não;85,8;não;3,71;;;;;;;;;3,1;82,04
25/04/2012;15,8;não;23,28;não;30,76;não;0,0;não;3;3;39,27;não;88,1;não;4,86;;;;;;;;;4,24;85,14
24/04/2012;15,66;não;22,1;não;28,53;não;0,0;não;2;2;39,07;não;88,3;não;3,47;;;;;;;;;3,15;89,38
23/04/2012;16,13;não;22,34;não;28,54;não;0,0;não;1;1;44,96;não;86,2;não;3,43;;;;;;;;;3,23;92,53
22/04/2012;17,66;não;21,31;não;24,96;não;43,69;não;0;0;60,38;não;93,5;não;2,09;;;;;;;;;2,09;95,76
21/04/2012;18,93;não;21,0;não;23,06;não;0,0;não;5;5;72,4;não;86,7;não;1,5;;;;;;;;;0,81;54,16
20/04/2012;17,79;não;23,68;não;29,56;não;0,0;não;4;4;43,65;não;90,2;não;3,63;;;;;;;;;2,04;54,97
19/04/2012;17,63;não;24,18;não;30,73;não;0,0;não;3;3;40,14;não;86,2;não;4,66;;;;;;;;;2,72;57,01
18/04/2012;17,52;não;23,78;não;30,03;não;0,0;não;2;2;43,48;não;84,2;não;3,87;;;;;;;;;2,35;59,73
17/04/2012;16,88;não;23,62;não;30,36;não;0,0;não;1;1;43,84;não;84,7;não;4,62;;;;;;;;;2,94;62,08
16/04/2012;19,81;não;23,62;não;27,43;não;11,94;não;0;0;53,94;não;90,3;não;2,65;;;;;;;;;2,65;65,02
15/04/2012;20,61;não;26,28;não;31,94;não;0,0;não;2;2;45,34;não;86,0;não;4,73;;;;;;;;;2,7;55,73
14/04/2012;21,2;não;26,54;não;31,87;não;0,0;não;1;1;44,32;não;87,8;não;4,64;;;;;;;;;2,77;58,43
13/04/2012;19,75;não;25,8;não;31,84;não;11,18;não;0;0;44,44;não;89,3;não;4,79;;;;;;;;;4,79;61,2
12/04/2012;19,6;não;25,41;não;31,21;não;0,0;não;3;3;44,71;não;86,4;não;4,6;;;;;;;;;2,58;54,81
11/04/2012;19,67;não;26,1;não;32,53;não;0,0;não;2;2;38,74;não;85,5;não;5,01;;;;;;;;;2,95;57,39
10/04/2012;19,52;não;24,97;não;30,42;não;0,0;não;1;1;44,65;não;82,0;não;3,82;;;;;;;;;2,35;60,34
09/04/2012;17,86;não;23,62;não;29,37;não;24,13;não;0;0;52,07;não;90,7;não;3,63;;;;;;;;;3,63;62,69
08/04/2012;19,9;não;26,38;não;32,86;não;0,0;não;4;12;39,85;não;85,6;não;5,08;;;;;;;;;2,19;42,19
07/04/2012;19,59;não;26,43;não;33,26;não;0,0;não;3;11;35,07;não;87,1;não;5,22;;;;;;;;;2,38;44,38
06/04/2012;19,46;não;25,58;não;31,69;não;0,0;não;2;10;44,98;não;86,3;não;4,77;;;;;;;;;2,29;46,76
05/04/2012;18,81;não;26,16;não;33,5;não;0,0;não;1;9;34,96;não;88,5;não;5,35;;;;;;;;;2,69;49,05
04/04/2012;19,51;não;25,8;não;32,08;não;4,06;não;0;8;39,51;não;86,6;não;4,89;;;;;;;;;4,49;51,74
03/04/2012;18,54;não;25,43;não;32,31;não;0,0;não;5;7;34,19;não;83,8;não;5,05;;;;;;;;;2,71;52,17
02/04/2012;17,9;não;24,8;não;31,69;não;0,0;não;4;6;32,0;não;84,6;não;4,93;;;;;;;;;2,77;54,88
01/04/2012;17,98;não;24,56;não;31,13;não;0,0;não;3;5;35,56;não;85,6;não;4,75;;;;;;;;;2,8;57,65
31/03/2012;18,81;não;24,8;não;30,78;não;0,0;não;2;4;41,79;não;84,0;não;4,16;;;;;;;;;2,57;60,45
30/03/2012;16,75;não;23,49;não;30,22;não;0,0;não;1;3;51,0;não;84,8;não;4,59;;;;;;;;;2,96;63,02
29/03/2012;15,4;não;22,6;não;29,8;não;2,0;não;0;2;44,6;não;85,8;não;4,6;;;;;;;;;3,74;65,98
28/03/2012;19,88;não;22,2;não;24,51;não;0,0;não;1;1;10,0;não;91,2;não;1,87;;;;;;;;;1,28;67,72
27/03/2012;20,1;não;25,55;não;31,0;não;23,6;não;0;0;49,6;não;86,9;não;4,1;;;;;;;;;4,1;69,0
26/03/2012;19,59;não;27,07;não;34,54;não;0,0;não;3;3;32,01;não;87,7;não;5,53;;;;;;;;;2,81;49,5
25/03/2012;19,51;não;25,8;não;32,08;não;0,0;não;2;2;37,2;não;86,5;não;4,89;;;;;;;;;2,63;52,31
24/03/2012;19,67;não;25,21;não;30,75;não;0,25;não;1;1;45,76;não;88,6;não;4,08;;;;;;;;;2,39;54,94
23/03/2012;19,2;não;24,25;não;29,3;não;16,6;não;0;0;52,1;não;90,2;não;3,56;;;;;;;;;3,56;57,08
22/03/2012;18,96;não;26,23;não;33,5;não;0,0;não;6;8;34,85;não;87,6;não;5,33;;;;;;;;;2,41;44,04
21/03/2012;18,81;não;25,29;não;31,77;não;0,0;não;5;7;34,91;não;82,8;não;4,86;;;;;;;;;2,32;46,45
20/03/2012;17,66;não;24,85;não;32,04;não;0,0;não;4;6;33,01;não;85,4;não;5,06;;;;;;;;;2,53;48,77
19/03/2012;16,81;não;24,28;não;31,74;não;0,0;não;3;5;32,52;não;81,6;não;5,05;;;;;;;;;2,66;51,3
18/03/2012;16,12;não;22,55;não;28,98;não;0,0;não;2;4;41,32;não;82,3;não;3,88;;;;;;;;;2,13;53,96
17/03/2012;18,65;não;22,97;não;27,29;não;0,0;não;1;3;51,35;não;81,7;não;2,91;;;;;;;;;1,66;56,09
16/03/2012;20,0;não;24,45;não;28,9;não;3,0;não;0;2;50,3;não;84,3;não;3,35;;;;;;;;;3,2;57,75
15/03/2012;19,61;não;25,73;não;31,84;não;0,0;não;1;1;45,3;não;84,7;não;4,8;;;;;;;;;2,85;57,95
14/03/2012;18,6;não;25,9;não;33,2;não;13,8;não;0;0;37,8;não;87,4;não;5,29;;;;;;;;;5,29;60,8
13/03/2012;19,0;não;25,95;não;32,9;não;0,0;não;5;16;37,0;não;81,1;não;5,17;;;;;;;;;2,78;52,29
12/03/2012;19,03;não;26,21;não;33,38;não;0,0;não;4;15;10,0;não;87,3;não;5,3;;;;;;;;;3,0;55,07
11/03/2012;19,12;não;24,81;não;30,5;não;0,0;não;3;14;42,44;não;88,3;não;4,17;;;;;;;;;2,47;58,07
10/03/2012;19,74;não;25,99;não;32,24;não;0,0;não;2;13;35,32;não;83,0;não;4,91;;;;;;;;;3,04;60,54
09/03/2012;18,66;não;26,37;não;34,07;não;0,0;não;1;12;29,25;não;80,5;não;5,49;;;;;;;;;3,59;63,58
08/03/2012;18,35;não;25,44;não;32,52;não;1,52;não;0;11;35,46;não;84,2;não;5,13;;;;;;;;;3,99;67,17
07/03/2012;18,58;não;25,55;não;32,51;não;0,0;não;3;10;21,33;não;81,5;não;5,1;;;;;;;;;3,65;69,64
06/03/2012;20,45;não;26,81;não;33,17;não;0,0;não;2;9;28,41;não;84,5;não;5,11;;;;;;;;;3,84;73,29
05/03/2012;20,53;não;27,18;não;33,82;não;0,0;não;1;8;33,2;não;84,5;não;5,28;;;;;;;;;4,18;77,13
04/03/2012;19,43;não;25,91;não;32,39;não;9,65;não;0;7;40,71;não;88,7;não;4,99;;;;;;;;;4,99;81,31
03/03/2012;21,96;não;27,54;não;33,12;não;0,0;não;5;6;42,02;não;80,5;não;4,95;;;;;;;;;3,89;76,65
02/03/2012;20,6;não;27,22;não;33,84;não;0,0;não;4;5;38,78;não;84,1;não;5,28;;;;;;;;;4,37;80,54
01/03/2012;21,31;não;28,31;não;35,31;não;0,0;não;3;4;35,12;não;80,1;não;5,57;;;;;;;;;4,86;84,91
29/02/2012;21,16;não;28,19;não;35,22;não;0,0;não;2;3;30,42;não;85,9;não;5,57;;;;;;;;;5,14;89,77
28/02/2012;21,08;não;27,92;não;34,76;não;0,25;não;1;2;32,27;não;89,8;não;5,47;;;;;;;;;5,34;94,91
27/02/2012;20,81;não;27,25;não;33,68;não;5,84;não;0;1;42,21;não;90,2;não;5,22;;;;;;;;;5,22;100,0
26/02/2012;21,0;não;27,17;não;33,33;não;20,57;não;0;0;44,6;não;88,9;não;5,11;;;;;;;;;5,11;100,0
25/02/2012;21,6;não;27,99;não;34,38;não;0,0;não;1;1;40,63;não;84,5;não;5,33;;;;;;;;;5,19;94,81
24/02/2012;20,14;não;26,17;não;32,2;não;16,26;não;0;0;49,12;não;87,4;não;4,86;;;;;;;;;4,86;100,0
23/02/2012;20,97;não;25,98;não;30,98;não;6,35;não;0;1;53,35;não;84,3;não;4,25;;;;;;;;;4,25;91,21
22/02/2012;18,6;não;24,62;não;30,63;não;19,81;não;0;0;49,42;não;86,9;não;4,46;;;;;;;;;4,46;89,11
21/02/2012;19,54;não;24,24;não;28,94;não;1,02;não;0;9;54,38;não;84,6;não;3,59;;;;;;;;;2,94;73,76
20/02/2012;21,82;não;26,63;não;31,44;não;0,0;não;5;8;46,31;não;77,3;não;4,35;;;;;;;;;3,36;75,68
19/02/2012;21,8;não;26,9;não;32,0;não;0,0;não;4;7;44,13;não;74,2;não;4,62;;;;;;;;;3,74;79,04
18/02/2012;20,26;não;27,0;não;33,74;não;0,0;não;3;6;34,18;não;81,2;não;5,28;;;;;;;;;4,49;82,78
17/02/2012;20,14;não;26,39;não;32,64;não;0,0;não;2;5;36,14;não;79,5;não;4,99;;;;;;;;;4,46;87,27
16/02/2012;20,3;não;26,45;não;32,6;não;0,25;não;1;4;38,87;não;81,6;não;4,96;;;;;;;;;4,68;91,73
15/02/2012;19,12;não;26,08;não;33,03;não;6,35;não;0;3;39,3;não;85,9;não;5,2;;;;;;;;;5,2;96,16
14/02/2012;21,17;não;27,31;não;33,44;não;0,0;não;1;2;35,87;não;81,2;não;5,12;;;;;;;;;4,99;95,01
13/02/2012;20,6;não;25,01;não;29,41;não;7,11;não;0;1;51,22;não;86,1;não;3,69;;;;;;;;;3,69;100,0
12/02/2012;20,67;não;24,59;não;28,5;não;19,56;não;0;0;56,64;não;88,2;não;3,32;;;;;;;;;3,32;97,94
11/02/2012;20,49;não;26,01;não;31,53;não;36,07;não;0;0;47,18;não;88,1;não;4,61;;;;;;;;;4,61;81,7
10/02/2012;23,43;não;28,08;não;32,73;não;0,0;não;13;13;43,07;não;72,5;não;4,68;;;;;;;;;2,41;50,24
09/02/2012;22,5;não;29,5;não;36,49;não;0,0;não;12;12;26,59;não;67,23;não;5,73;;;;;;;;;3,11;52,65
08/02/2012;21,52;não;29,05;não;36,57;não;0,0;não;11;11;25,24;não;69,23;não;5,81;;;;;;;;;3,33;55,76
07/02/2012;19,82;não;27,89;não;35,95;não;0,0;não;10;10;24,45;não;73,9;não;5,8;;;;;;;;;3,53;59,09
06/02/2012;20,28;não;27,77;não;35,25;não;0,0;não;9;9;22,37;não;69,99;não;5,63;;;;;;;;;3,63;62,62
05/02/2012;20,06;não;27,25;não;34,43;não;0,0;não;8;8;28,35;não;70,9;não;5,47;;;;;;;;;3,72;66,25
04/02/2012;21,71;não;27,97;não;34,23;não;0,0;não;7;7;30,84;não;72,7;não;5,29;;;;;;;;;3,8;69,97
03/02/2012;20,18;não;27,12;não;34,06;não;0,0;não;6;6;32,21;não;80,1;não;5,37;;;;;;;;;4,07;73,77
02/02/2012;19,57;não;26,27;não;32,97;não;0,0;não;5;5;37,86;não;76,3;não;5,14;;;;;;;;;4,11;77,84
01/02/2012;18,68;não;25,9;não;33,11;não;0,0;não;4;4;34,61;não;84,1;não;5,26;;;;;;;;;4,42;81,95
31/01/2012;16,51;não;24,38;não;32,24;não;0,0;não;3;3;34,36;não;82,0;não;5,22;;;;;;;;;4,63;86,37
30/01/2012;14,89;não;22,85;não;30,81;não;0,0;não;2;2;24,24;não;84,2;não;4,97;;;;;;;;;4,64;91,0
29/01/2012;17,04;não;23,39;não;29,73;não;0,0;não;1;1;33,94;não;82,8;não;4,46;;;;;;;;;4,36;95,64
28/01/2012;17,23;não;21,79;não;26,34;não;10,16;não;0;0;57,01;não;84,5;não;3,0;;;;;;;;;3,0;100,0
27/01/2012;18,65;não;21,33;não;24,01;não;0,76;não;1;3;66,14;não;86,7;não;2,07;;;;;;;;;2,06;98,31
26/01/2012;20,71;não;24,04;não;27,37;não;6,35;não;0;2;61,51;não;87,0;não;2,96;;;;;;;;;2,96;99,61
25/01/2012;20,37;não;25,77;não;31,17;não;2,54;não;0;1;46,28;não;85,4;não;4,64;;;;;;;;;4,59;96,22
24/01/2012;20,21;não;25,24;não;30,27;não;10,92;não;0;0;49,99;não;85,6;não;4,24;;;;;;;;;4,24;98,27
23/01/2012;19,86;não;25,82;não;31,78;não;0,25;não;1;3;43,88;não;83,1;não;4,76;;;;;;;;;4,47;91,59
22/01/2012;19,75;não;25,92;não;32,08;não;5,59;não;0;2;48,39;não;85,8;não;4,86;;;;;;;;;4,86;95,81
21/01/2012;20,52;não;26,74;não;32,96;não;0,0;não;1;1;35,12;não;83,2;não;5,05;;;;;;;;;4,92;95,08
20/01/2012;19,44;não;24,25;não;29,05;não;12,7;não;0;0;46,15;não;85,4;não;3,83;;;;;;;;;3,83;100,0
19/01/2012;18,58;não;23,76;não;28,94;não;4,06;não;0;1;50,19;não;85,8;não;3,91;;;;;;;;;3,91;100,0
18/01/2012;19,04;não;24,47;não;29,89;não;33,27;não;0;0;44,13;não;86,2;não;4,28;;;;;;;;;4,28;100,0
17/01/2012;20,22;não;24,93;não;29,63;não;6,35;não;0;1;50,69;não;83,4;não;3,99;;;;;;;;;3,99;100,0
16/01/2012;19,74;não;23,74;não;27,74;não;57,4;não;0;0;61,05;não;87,6;não;3,26;;;;;;;;;3,26;100,0
15/01/2012;20,53;não;25,39;não;30,25;não;8,38;não;0;4;54,63;não;84,1;não;4,23;;;;;;;;;4,23;97,51
14/01/2012;21,03;não;24,48;não;27,93;não;0,76;não;2;3;56,79;não;80,3;não;3,18;;;;;;;;;3,05;93,36
13/01/2012;18,9;não;24,54;não;30,17;não;0,0;não;1;2;42,16;não;78,6;não;4,45;;;;;;;;;4,35;95,65
12/01/2012;17,65;não;23,78;não;29,91;não;4,83;não;0;1;42,44;não;79,7;não;4,53;;;;;;;;;4,53;100,0
